DROPOFF_LOCATION_CODE,PICKUP_DAY,PICKUP_HOUR,PICKUP_LOCATION_CODE,PICKUP_MINUTE,PICKUP_MONTH,PICKUP_YEAR,RATE_CODE,TOTAL_AMOUNT,TRIP_DISTANCE,VENDOR_ID
Loc_255,6,12,Loc_237,51,4,2019,GroupRide,25.07,4.62,VeriFone Inc.
Loc_45,7,13,Loc_90,1,4,2019,GroupRide,22.56,2.71,VeriFone Inc.
Loc_249,22,12,Loc_249,32,4,2019,GroupRide,7.3,0.51,VeriFone Inc.
Loc_186,13,13,Loc_125,39,2,2019,GroupRide,14.15,1.8,"Creative Mobile Technologies, LLC"
Loc_239,29,17,Loc_237,22,5,2019,GroupRide,17.3,2.54,VeriFone Inc.
Loc_79,3,19,Loc_113,36,1,2019,GroupRide,6.96,0.3,"Creative Mobile Technologies, LLC"
Loc_220,11,22,Loc_43,40,1,2019,GroupRide,32.3,10.17,VeriFone Inc.
Loc_234,6,9,Loc_170,35,3,2019,GroupRide,10.0,0.9,"Creative Mobile Technologies, LLC"
Loc_87,7,22,Loc_255,13,2,2019,GroupRide,19.3,3.81,VeriFone Inc.
Loc_239,15,17,Loc_186,34,2,2019,GroupRide,24.35,3.2,"Creative Mobile Technologies, LLC"
Loc_262,27,22,Loc_142,10,2,2019,GroupRide,15.8,2.99,VeriFone Inc.
Loc_186,11,16,Loc_138,55,2,2019,GroupRide,50.46,9.1,"Creative Mobile Technologies, LLC"
Loc_129,21,9,Loc_146,31,2,2019,GroupRide,16.3,3.2,"Creative Mobile Technologies, LLC"
Loc_79,20,22,Loc_158,29,2,2019,GroupRide,16.1,1.8,"Creative Mobile Technologies, LLC"
Loc_132,6,7,Loc_100,48,6,2019,GroupRide,70.42,17.0,VeriFone Inc.
Loc_113,22,14,Loc_113,23,6,2019,GroupRide,10.8,0.4,"Creative Mobile Technologies, LLC"
Loc_100,2,21,Loc_211,56,1,2019,GroupRide,9.3,1.9,VeriFone Inc.
Loc_231,12,21,Loc_162,25,5,2019,GroupRide,21.0,3.76,VeriFone Inc.
Loc_239,26,11,Loc_236,5,2,2019,GroupRide,13.3,1.35,VeriFone Inc.
Loc_114,3,0,Loc_234,40,2,2019,GroupRide,9.96,1.18,VeriFone Inc.
Loc_4,31,23,Loc_237,16,1,2019,GroupRide,19.1,4.5,"Creative Mobile Technologies, LLC"
Loc_163,15,18,Loc_144,57,6,2019,GroupRide,20.8,4.1,"Creative Mobile Technologies, LLC"
Loc_237,14,10,Loc_236,19,1,2019,GroupRide,12.95,1.5,"Creative Mobile Technologies, LLC"
Loc_113,26,16,Loc_186,5,1,2019,GroupRide,15.95,1.6,"Creative Mobile Technologies, LLC"
Loc_158,4,12,Loc_79,50,6,2019,GroupRide,16.28,2.06,VeriFone Inc.
Loc_231,30,20,Loc_107,29,3,2019,GroupRide,21.95,2.5,"Creative Mobile Technologies, LLC"
Loc_161,10,7,Loc_100,1,4,2019,GroupRide,9.68,0.8,"Creative Mobile Technologies, LLC"
Loc_263,17,22,Loc_238,37,6,2019,GroupRide,11.3,1.4,"Creative Mobile Technologies, LLC"
Loc_230,10,17,Loc_186,39,5,2019,GroupRide,17.3,1.1,"Creative Mobile Technologies, LLC"
Loc_234,26,14,Loc_164,54,5,2019,GroupRide,9.3,0.5,"Creative Mobile Technologies, LLC"
Loc_163,21,19,Loc_237,11,5,2019,GroupRide,13.8,1.4,"Creative Mobile Technologies, LLC"
Loc_263,1,13,Loc_237,51,6,2019,GroupRide,10.0,0.94,VeriFone Inc.
Loc_164,7,14,Loc_186,26,2,2019,GroupRide,15.3,0.94,VeriFone Inc.
Loc_170,10,15,Loc_233,40,1,2019,GroupRide,8.01,0.95,VeriFone Inc.
Loc_234,25,18,Loc_144,39,5,2019,GroupRide,17.25,2.06,VeriFone Inc.
Loc_90,21,19,Loc_100,30,2,2019,GroupRide,10.3,0.7,"Creative Mobile Technologies, LLC"
Loc_138,18,8,Loc_75,35,1,2019,GroupRide,43.61,8.2,"Creative Mobile Technologies, LLC"
Loc_249,9,0,Loc_231,39,6,2019,GroupRide,17.16,1.71,VeriFone Inc.
Loc_74,28,12,Loc_151,17,4,2019,GroupRide,11.16,1.76,VeriFone Inc.
Loc_158,15,9,Loc_90,49,6,2019,GroupRide,9.3,0.9,"Creative Mobile Technologies, LLC"
Loc_246,7,19,Loc_48,22,6,2019,GroupRide,14.8,2.1,"Creative Mobile Technologies, LLC"
Loc_151,13,14,Loc_239,28,3,2019,GroupRide,12.35,1.3,"Creative Mobile Technologies, LLC"
Loc_231,17,0,Loc_170,15,5,2019,GroupRide,18.36,2.9,VeriFone Inc.
Loc_229,10,18,Loc_161,35,2,2019,GroupRide,9.3,0.78,VeriFone Inc.
Loc_142,17,21,Loc_142,6,4,2019,GroupRide,9.8,0.88,VeriFone Inc.
Loc_186,8,21,Loc_79,17,4,2019,GroupRide,15.36,2.03,VeriFone Inc.
Loc_41,12,22,Loc_263,2,4,2019,GroupRide,15.3,2.2,"Creative Mobile Technologies, LLC"
Loc_186,31,14,Loc_113,1,3,2019,GroupRide,20.15,2.0,"Creative Mobile Technologies, LLC"
Loc_263,8,10,Loc_141,21,6,2019,GroupRide,11.15,1.0,"Creative Mobile Technologies, LLC"
Loc_232,25,23,Loc_132,11,4,2019,GroupRide,55.3,18.86,VeriFone Inc.
Loc_141,17,20,Loc_234,49,1,2019,GroupRide,20.35,3.6,"Creative Mobile Technologies, LLC"
Loc_87,27,10,Loc_234,41,3,2019,GroupRide,25.3,5.02,VeriFone Inc.
Loc_256,14,23,Loc_164,35,2,2019,GroupRide,36.35,5.7,"Creative Mobile Technologies, LLC"
Loc_45,21,9,Loc_148,28,5,2019,GroupRide,14.15,0.9,"Creative Mobile Technologies, LLC"
Loc_141,4,19,Loc_132,45,6,2019,GroupRide,71.76,17.74,VeriFone Inc.
Loc_186,1,14,Loc_237,44,2,2019,GroupRide,17.3,2.0,"Creative Mobile Technologies, LLC"
Loc_170,8,19,Loc_75,45,6,2019,GroupRide,19.3,3.55,VeriFone Inc.
Loc_114,20,2,Loc_148,21,3,2019,GroupRide,10.8,1.2,"Creative Mobile Technologies, LLC"
Loc_237,10,18,Loc_234,14,1,2019,GroupRide,20.35,2.6,"Creative Mobile Technologies, LLC"
Loc_43,30,10,Loc_238,47,4,2019,GroupRide,17.8,1.94,VeriFone Inc.
Loc_75,27,8,Loc_236,1,4,2019,GroupRide,9.35,0.7,"Creative Mobile Technologies, LLC"
Loc_232,7,1,Loc_148,51,3,2019,GroupRide,8.3,0.8,VeriFone Inc.
Loc_236,12,12,Loc_163,29,5,2019,GroupRide,13.56,1.48,VeriFone Inc.
Loc_25,19,22,Loc_231,37,1,2019,GroupRide,16.62,3.36,VeriFone Inc.
Loc_50,11,7,Loc_48,36,4,2019,GroupRide,12.74,0.83,VeriFone Inc.
Loc_145,6,17,Loc_256,27,5,2019,GroupRide,17.76,3.41,VeriFone Inc.
Loc_90,13,20,Loc_263,21,1,2019,GroupRide,20.76,4.11,VeriFone Inc.
Loc_113,19,17,Loc_164,53,1,2019,GroupRide,8.16,0.97,VeriFone Inc.
Loc_211,20,19,Loc_231,54,3,2019,GroupRide,11.76,0.79,VeriFone Inc.
Loc_112,18,7,Loc_186,53,5,2019,GroupRide,31.1,5.03,VeriFone Inc.
Loc_161,22,9,Loc_236,21,3,2019,GroupRide,19.03,2.6,"Creative Mobile Technologies, LLC"
Loc_161,15,13,Loc_163,0,5,2019,GroupRide,11.27,0.64,VeriFone Inc.
Loc_238,4,13,Loc_239,42,3,2019,GroupRide,10.56,0.82,VeriFone Inc.
Loc_231,6,9,Loc_13,41,3,2019,GroupRide,9.95,0.7,"Creative Mobile Technologies, LLC"
Loc_107,21,14,Loc_170,59,6,2019,GroupRide,8.8,1.1,"Creative Mobile Technologies, LLC"
Loc_164,2,21,Loc_230,14,5,2019,GroupRide,15.35,1.6,"Creative Mobile Technologies, LLC"
Loc_141,22,9,Loc_263,22,1,2019,GroupRide,5.8,0.68,VeriFone Inc.
Loc_151,23,16,Loc_239,30,3,2019,GroupRide,11.62,1.28,VeriFone Inc.
Loc_68,22,11,Loc_100,7,1,2019,GroupRide,7.8,1.28,VeriFone Inc.
Loc_48,19,4,Loc_68,21,4,2019,GroupRide,9.3,1.0,"Creative Mobile Technologies, LLC"
Loc_13,2,12,Loc_231,9,5,2019,GroupRide,10.3,0.63,VeriFone Inc.
Loc_161,9,14,Loc_161,46,4,2019,GroupRide,12.85,0.8,"Creative Mobile Technologies, LLC"
Loc_170,19,0,Loc_48,10,3,2019,GroupRide,13.56,1.38,VeriFone Inc.
Loc_246,10,9,Loc_90,29,2,2019,GroupRide,9.95,0.9,"Creative Mobile Technologies, LLC"
Loc_237,27,22,Loc_137,7,2,2019,GroupRide,14.8,2.77,VeriFone Inc.
Loc_234,4,22,Loc_164,56,4,2019,GroupRide,10.3,1.18,VeriFone Inc.
Loc_231,18,22,Loc_125,46,4,2019,GroupRide,10.55,0.9,"Creative Mobile Technologies, LLC"
Loc_107,20,17,Loc_79,40,4,2019,GroupRide,7.3,0.68,VeriFone Inc.
Loc_233,4,12,Loc_236,6,5,2019,GroupRide,14.8,2.5,"Creative Mobile Technologies, LLC"
Loc_164,18,23,Loc_129,43,2,2019,GroupRide,25.8,6.54,VeriFone Inc.
Loc_75,14,8,Loc_263,27,2,2019,GroupRide,10.8,0.78,VeriFone Inc.
Loc_230,20,15,Loc_142,18,6,2019,GroupRide,17.15,0.7,"Creative Mobile Technologies, LLC"
Loc_211,14,12,Loc_209,20,2,2019,GroupRide,9.8,1.1,"Creative Mobile Technologies, LLC"
Loc_68,14,19,Loc_249,9,4,2019,GroupRide,7.88,0.38,VeriFone Inc.
Loc_74,13,16,Loc_41,11,1,2019,GroupRide,7.3,0.73,VeriFone Inc.
Loc_231,3,23,Loc_170,41,5,2019,GroupRide,17.3,2.69,VeriFone Inc.
Loc_48,25,14,Loc_186,16,1,2019,GroupRide,12.36,1.23,VeriFone Inc.
Loc_107,8,10,Loc_261,37,6,2019,GroupRide,24.3,5.48,VeriFone Inc.
Loc_161,25,7,Loc_186,22,1,2019,GroupRide,10.8,1.7,"Creative Mobile Technologies, LLC"
Loc_113,8,22,Loc_261,21,3,2019,GroupRide,13.3,2.29,VeriFone Inc.
Loc_138,17,13,Loc_13,42,3,2019,GroupRide,61.83,13.58,VeriFone Inc.
Loc_162,11,6,Loc_229,12,1,2019,GroupRide,7.48,0.79,VeriFone Inc.
Loc_140,30,13,Loc_263,21,5,2019,GroupRide,17.6,0.91,VeriFone Inc.
Loc_79,6,20,Loc_141,59,4,2019,GroupRide,25.55,4.9,"Creative Mobile Technologies, LLC"
Loc_233,11,11,Loc_236,31,2,2019,GroupRide,19.3,3.39,VeriFone Inc.
Loc_163,7,23,Loc_113,3,1,2019,GroupRide,12.8,2.7,"Creative Mobile Technologies, LLC"
Loc_144,2,21,Loc_249,34,6,2019,GroupRide,12.39,1.1,VeriFone Inc.
Loc_237,5,21,Loc_237,6,4,2019,GroupRide,13.55,1.2,"Creative Mobile Technologies, LLC"
Loc_113,25,15,Loc_68,6,3,2019,GroupRide,19.56,2.35,VeriFone Inc.
Loc_75,8,8,Loc_263,40,1,2019,GroupRide,8.15,0.6,"Creative Mobile Technologies, LLC"
Loc_75,18,17,Loc_161,5,2,2019,GroupRide,13.3,2.16,VeriFone Inc.
Loc_43,4,7,Loc_262,15,5,2019,GroupRide,12.38,1.57,VeriFone Inc.
Loc_211,30,0,Loc_231,51,3,2019,GroupRide,7.3,0.4,VeriFone Inc.
Loc_146,14,4,Loc_7,38,3,2019,GroupRide,4.8,0.48,VeriFone Inc.
Loc_163,14,22,Loc_230,37,3,2019,GroupRide,11.3,0.3,"Creative Mobile Technologies, LLC"
Loc_141,17,22,Loc_79,31,5,2019,GroupRide,17.76,3.06,VeriFone Inc.
Loc_238,12,21,Loc_239,19,2,2019,GroupRide,14.8,1.41,VeriFone Inc.
Loc_162,23,22,Loc_151,35,2,2019,GroupRide,19.3,4.2,"Creative Mobile Technologies, LLC"
Loc_229,19,18,Loc_170,31,4,2019,GroupRide,10.3,1.28,VeriFone Inc.
Loc_236,2,20,Loc_229,0,4,2019,GroupRide,13.5,1.59,VeriFone Inc.
Loc_186,26,22,Loc_114,37,5,2019,GroupRide,12.3,1.79,VeriFone Inc.
Loc_142,4,20,Loc_264,30,4,2019,GroupRide,9.95,0.6,"Creative Mobile Technologies, LLC"
Loc_68,11,23,Loc_249,42,1,2019,GroupRide,6.8,0.86,VeriFone Inc.
Loc_82,2,1,Loc_148,18,3,2019,GroupRide,29.8,7.59,VeriFone Inc.
Loc_90,11,22,Loc_231,55,6,2019,GroupRide,17.8,2.6,"Creative Mobile Technologies, LLC"
Loc_238,19,11,Loc_163,5,4,2019,GroupRide,20.38,2.02,VeriFone Inc.
Loc_98,21,20,Loc_230,27,1,2019,GroupRide,47.16,12.1,VeriFone Inc.
Loc_238,17,11,Loc_151,40,1,2019,GroupRide,6.95,0.6,"Creative Mobile Technologies, LLC"
Loc_161,9,13,Loc_113,29,4,2019,GroupRide,18.75,2.3,"Creative Mobile Technologies, LLC"
Loc_79,31,18,Loc_79,4,1,2019,GroupRide,8.8,0.74,VeriFone Inc.
Loc_75,28,7,Loc_239,13,6,2019,GroupRide,10.8,1.34,VeriFone Inc.
Loc_238,3,23,Loc_142,1,5,2019,GroupRide,11.3,1.43,VeriFone Inc.
Loc_91,27,3,Loc_148,50,4,2019,GroupRide,41.3,12.8,"Creative Mobile Technologies, LLC"
Loc_143,16,10,Loc_24,7,2,2019,GroupRide,18.96,2.62,VeriFone Inc.
Loc_264,21,21,Loc_264,22,1,2019,GroupRide,11.76,1.98,VeriFone Inc.
Loc_42,11,17,Loc_75,10,5,2019,GroupRide,16.8,4.01,VeriFone Inc.
Loc_68,28,8,Loc_237,44,2,2019,GroupRide,31.0,3.28,VeriFone Inc.
Loc_170,6,10,Loc_161,37,2,2019,GroupRide,14.76,1.18,VeriFone Inc.
Loc_68,30,10,Loc_68,3,5,2019,GroupRide,5.8,0.04,VeriFone Inc.
Loc_186,18,1,Loc_100,40,3,2019,GroupRide,7.3,0.5,"Creative Mobile Technologies, LLC"
Loc_48,24,19,Loc_246,35,5,2019,GroupRide,12.95,0.7,"Creative Mobile Technologies, LLC"
Loc_79,15,2,Loc_186,59,3,2019,GroupRide,14.41,2.2,VeriFone Inc.
Loc_234,30,6,Loc_186,13,4,2019,GroupRide,8.3,0.9,VeriFone Inc.
Loc_246,8,12,Loc_186,52,6,2019,GroupRide,12.96,1.0,VeriFone Inc.
Loc_236,22,19,Loc_170,54,5,2019,GroupRide,15.3,2.53,VeriFone Inc.
Loc_137,27,14,Loc_170,37,3,2019,GroupRide,8.3,0.4,"Creative Mobile Technologies, LLC"
Loc_231,24,1,Loc_88,47,1,2019,GroupRide,7.3,1.07,VeriFone Inc.
Loc_238,28,0,Loc_239,8,3,2019,GroupRide,11.0,0.9,VeriFone Inc.
Loc_40,26,23,Loc_162,27,6,2019,GroupRide,36.36,8.36,VeriFone Inc.
Loc_161,17,10,Loc_48,5,1,2019,GroupRide,11.0,0.8,"Creative Mobile Technologies, LLC"
Loc_158,29,22,Loc_90,5,3,2019,GroupRide,11.15,0.8,"Creative Mobile Technologies, LLC"
Loc_239,13,20,Loc_238,17,5,2019,GroupRide,10.56,0.84,VeriFone Inc.
Loc_238,27,12,Loc_262,46,4,2019,GroupRide,15.95,2.3,"Creative Mobile Technologies, LLC"
Loc_144,22,9,Loc_79,14,6,2019,GroupRide,8.3,0.73,VeriFone Inc.
Loc_237,27,22,Loc_231,15,3,2019,GroupRide,21.8,4.7,"Creative Mobile Technologies, LLC"
Loc_236,10,10,Loc_140,40,3,2019,GroupRide,12.96,1.88,VeriFone Inc.
Loc_166,22,13,Loc_143,48,1,2019,GroupRide,12.96,2.45,VeriFone Inc.
Loc_263,29,12,Loc_138,52,1,2019,GroupRide,37.87,8.32,VeriFone Inc.
Loc_247,30,16,Loc_79,43,6,2019,GroupRide,30.8,8.61,VeriFone Inc.
Loc_239,11,7,Loc_230,43,5,2019,GroupRide,16.62,2.25,VeriFone Inc.
Loc_234,17,21,Loc_170,58,3,2019,GroupRide,11.3,1.17,VeriFone Inc.
Loc_249,6,23,Loc_170,11,2,2019,GroupRide,15.38,1.92,VeriFone Inc.
Loc_163,8,23,Loc_43,51,1,2019,GroupRide,4.8,0.39,VeriFone Inc.
Loc_41,19,4,Loc_74,51,2,2019,GroupRide,6.8,0.91,VeriFone Inc.
Loc_262,21,19,Loc_141,6,5,2019,GroupRide,11.27,0.7,"Creative Mobile Technologies, LLC"
Loc_246,26,7,Loc_68,29,2,2019,GroupRide,9.96,0.5,VeriFone Inc.
Loc_50,7,16,Loc_48,54,6,2019,GroupRide,18.3,0.65,VeriFone Inc.
Loc_237,28,13,Loc_234,22,2,2019,GroupRide,23.76,3.0,VeriFone Inc.
Loc_229,12,10,Loc_138,37,3,2019,GroupRide,46.56,10.37,VeriFone Inc.
Loc_249,31,23,Loc_164,3,5,2019,GroupRide,12.3,1.31,VeriFone Inc.
Loc_263,27,22,Loc_141,14,4,2019,GroupRide,8.8,0.89,VeriFone Inc.
Loc_144,26,6,Loc_186,13,3,2019,GroupRide,12.3,2.43,VeriFone Inc.
Loc_50,21,14,Loc_170,34,3,2019,GroupRide,28.55,3.2,"Creative Mobile Technologies, LLC"
Loc_107,22,0,Loc_90,37,2,2019,GroupRide,12.35,1.1,"Creative Mobile Technologies, LLC"
Loc_138,17,17,Loc_233,37,4,2019,GroupRide,51.47,9.0,"Creative Mobile Technologies, LLC"
Loc_116,24,2,Loc_48,45,3,2019,GroupRide,29.3,6.2,"Creative Mobile Technologies, LLC"
Loc_79,19,21,Loc_132,27,2,2019,GroupRide,73.26,18.1,"Creative Mobile Technologies, LLC"
Loc_90,10,10,Loc_249,3,5,2019,GroupRide,10.56,0.76,VeriFone Inc.
Loc_140,7,14,Loc_162,30,5,2019,GroupRide,17.25,1.75,VeriFone Inc.
Loc_159,6,11,Loc_213,3,3,2019,GroupRide,18.34,5.97,VeriFone Inc.
Loc_166,23,12,Loc_236,24,3,2019,GroupRide,22.25,3.92,VeriFone Inc.
Loc_163,27,23,Loc_234,10,3,2019,GroupRide,12.3,1.88,VeriFone Inc.
Loc_211,1,10,Loc_100,43,2,2019,GroupRide,16.3,2.6,"Creative Mobile Technologies, LLC"
Loc_90,5,20,Loc_246,14,6,2019,GroupRide,11.8,1.21,VeriFone Inc.
Loc_143,9,17,Loc_43,57,3,2019,GroupRide,12.36,0.96,VeriFone Inc.
Loc_186,29,8,Loc_234,7,3,2019,GroupRide,5.8,0.0,"Creative Mobile Technologies, LLC"
Loc_234,30,3,Loc_107,59,3,2019,GroupRide,8.3,0.59,VeriFone Inc.
Loc_107,23,1,Loc_79,37,5,2019,GroupRide,8.8,0.82,VeriFone Inc.
Loc_197,18,23,Loc_239,3,4,2019,GroupRide,66.36,14.34,VeriFone Inc.
Loc_43,10,15,Loc_238,29,6,2019,GroupRide,15.8,2.01,VeriFone Inc.
Loc_211,3,15,Loc_230,29,3,2019,GroupRide,17.8,2.8,"Creative Mobile Technologies, LLC"
Loc_261,15,9,Loc_13,4,1,2019,GroupRide,16.3,0.9,VeriFone Inc.
Loc_140,6,11,Loc_140,56,6,2019,GroupRide,12.8,0.4,"Creative Mobile Technologies, LLC"
Loc_24,15,19,Loc_138,4,2,2019,GroupRide,38.47,7.17,VeriFone Inc.
Loc_114,16,12,Loc_79,18,3,2019,GroupRide,10.8,1.0,"Creative Mobile Technologies, LLC"
Loc_137,31,20,Loc_163,28,5,2019,GroupRide,14.16,1.53,VeriFone Inc.
Loc_233,23,11,Loc_231,9,1,2019,GroupRide,27.25,6.8,"Creative Mobile Technologies, LLC"
Loc_142,22,18,Loc_236,55,6,2019,GroupRide,17.15,2.1,"Creative Mobile Technologies, LLC"
Loc_43,27,14,Loc_264,23,3,2019,GroupRide,12.95,1.1,"Creative Mobile Technologies, LLC"
Loc_148,5,19,Loc_137,28,1,2019,GroupRide,10.56,1.54,VeriFone Inc.
Loc_170,30,19,Loc_162,51,1,2019,GroupRide,7.3,0.7,VeriFone Inc.
Loc_4,1,0,Loc_107,27,5,2019,GroupRide,13.56,1.64,VeriFone Inc.
Loc_262,9,9,Loc_236,4,3,2019,GroupRide,11.0,0.8,"Creative Mobile Technologies, LLC"
Loc_50,8,15,Loc_50,43,3,2019,GroupRide,32.8,6.19,VeriFone Inc.
Loc_263,30,19,Loc_143,14,3,2019,GroupRide,14.3,2.19,VeriFone Inc.
Loc_239,5,14,Loc_237,16,1,2019,GroupRide,11.8,2.1,"Creative Mobile Technologies, LLC"
Loc_234,29,22,Loc_230,46,3,2019,GroupRide,11.8,1.31,VeriFone Inc.
Loc_238,16,11,Loc_43,15,5,2019,GroupRide,9.54,0.7,VeriFone Inc.
Loc_42,3,19,Loc_41,31,1,2019,GroupRide,7.8,1.06,VeriFone Inc.
Loc_163,30,23,Loc_114,20,4,2019,GroupRide,18.96,2.86,VeriFone Inc.
Loc_142,5,19,Loc_263,7,1,2019,GroupRide,13.56,2.26,VeriFone Inc.
Loc_48,28,17,Loc_142,39,6,2019,GroupRide,15.96,1.14,VeriFone Inc.
Loc_264,17,4,Loc_264,35,2,2019,GroupRide,9.96,1.0,"Creative Mobile Technologies, LLC"
Loc_127,27,22,Loc_142,45,6,2019,GroupRide,28.8,8.1,"Creative Mobile Technologies, LLC"
Loc_261,30,21,Loc_88,41,6,2019,GroupRide,8.97,0.58,VeriFone Inc.
Loc_186,30,20,Loc_230,23,1,2019,GroupRide,7.8,0.9,"Creative Mobile Technologies, LLC"
Loc_263,30,18,Loc_236,47,5,2019,GroupRide,11.75,0.6,"Creative Mobile Technologies, LLC"
Loc_170,15,15,Loc_107,44,3,2019,GroupRide,11.6,0.7,"Creative Mobile Technologies, LLC"
Loc_138,23,14,Loc_237,10,4,2019,GroupRide,49.1,10.28,VeriFone Inc.
Loc_142,4,13,Loc_236,42,1,2019,GroupRide,12.05,1.47,VeriFone Inc.
Loc_143,10,20,Loc_138,47,4,2019,GroupRide,48.42,12.13,VeriFone Inc.
Loc_238,23,19,Loc_233,47,1,2019,GroupRide,22.2,4.09,VeriFone Inc.
Loc_146,23,7,Loc_179,12,2,2019,GroupRide,7.3,1.5,"Creative Mobile Technologies, LLC"
Loc_164,9,11,Loc_170,59,1,2019,GroupRide,6.3,0.62,VeriFone Inc.
Loc_161,13,18,Loc_164,29,3,2019,GroupRide,12.8,1.05,VeriFone Inc.
Loc_161,9,10,Loc_186,51,4,2019,GroupRide,14.8,1.2,"Creative Mobile Technologies, LLC"
Loc_48,11,12,Loc_237,55,3,2019,GroupRide,14.8,2.44,VeriFone Inc.
Loc_246,19,12,Loc_186,31,2,2019,GroupRide,15.96,1.13,VeriFone Inc.
Loc_132,1,8,Loc_234,56,3,2019,GroupRide,61.06,16.9,"Creative Mobile Technologies, LLC"
Loc_107,18,2,Loc_211,12,5,2019,GroupRide,13.3,2.2,"Creative Mobile Technologies, LLC"
Loc_142,15,18,Loc_262,25,1,2019,GroupRide,18.59,2.64,VeriFone Inc.
Loc_186,19,11,Loc_144,39,1,2019,GroupRide,14.16,2.41,VeriFone Inc.
Loc_68,11,14,Loc_50,32,2,2019,GroupRide,12.36,1.33,VeriFone Inc.
Loc_43,25,22,Loc_114,20,5,2019,GroupRide,17.3,2.97,VeriFone Inc.
Loc_234,8,16,Loc_230,38,6,2019,GroupRide,17.3,1.6,"Creative Mobile Technologies, LLC"
Loc_129,10,17,Loc_7,50,4,2019,GroupRide,6.8,0.9,VeriFone Inc.
Loc_125,23,7,Loc_48,51,1,2019,GroupRide,21.62,4.11,VeriFone Inc.
Loc_116,1,0,Loc_244,51,1,2019,GroupRide,8.8,1.2,"Creative Mobile Technologies, LLC"
Loc_137,29,22,Loc_229,36,4,2019,GroupRide,11.76,1.39,VeriFone Inc.
Loc_145,25,21,Loc_234,31,4,2019,GroupRide,30.5,3.46,VeriFone Inc.
Loc_163,18,6,Loc_236,29,6,2019,GroupRide,16.64,2.26,VeriFone Inc.
Loc_79,22,9,Loc_162,45,5,2019,GroupRide,14.76,1.71,VeriFone Inc.
Loc_140,29,14,Loc_141,9,1,2019,GroupRide,5.8,0.74,VeriFone Inc.
Loc_140,12,9,Loc_43,3,2,2019,GroupRide,20.38,1.63,VeriFone Inc.
Loc_162,11,7,Loc_237,58,1,2019,GroupRide,7.55,0.7,"Creative Mobile Technologies, LLC"
Loc_263,20,16,Loc_236,21,6,2019,GroupRide,12.74,0.91,VeriFone Inc.
Loc_236,24,15,Loc_237,0,5,2019,GroupRide,9.8,1.11,VeriFone Inc.
Loc_79,5,20,Loc_224,50,5,2019,GroupRide,11.3,0.9,"Creative Mobile Technologies, LLC"
Loc_100,29,23,Loc_186,26,3,2019,GroupRide,13.55,0.7,"Creative Mobile Technologies, LLC"
Loc_164,11,13,Loc_100,51,6,2019,GroupRide,8.8,0.34,VeriFone Inc.
Loc_237,7,11,Loc_229,40,3,2019,GroupRide,12.3,1.2,"Creative Mobile Technologies, LLC"
Loc_130,12,23,Loc_100,1,6,2019,GroupRide,57.5,12.27,VeriFone Inc.
Loc_237,19,11,Loc_186,46,2,2019,GroupRide,17.3,2.1,"Creative Mobile Technologies, LLC"
Loc_231,31,14,Loc_144,24,3,2019,GroupRide,9.96,0.82,VeriFone Inc.
Loc_250,10,1,Loc_234,29,3,2019,GroupRide,39.3,12.56,VeriFone Inc.
Loc_237,31,21,Loc_48,57,1,2019,GroupRide,14.75,2.2,"Creative Mobile Technologies, LLC"
Loc_237,13,18,Loc_238,38,2,2019,GroupRide,15.8,2.19,VeriFone Inc.
Loc_236,13,20,Loc_263,8,2,2019,GroupRide,10.38,0.88,VeriFone Inc.
Loc_162,5,11,Loc_141,24,6,2019,GroupRide,11.8,1.13,VeriFone Inc.
Loc_142,9,20,Loc_161,1,2,2019,GroupRide,14.75,1.1,"Creative Mobile Technologies, LLC"
Loc_236,6,10,Loc_236,49,6,2019,GroupRide,9.96,0.61,VeriFone Inc.
Loc_161,1,12,Loc_148,10,4,2019,GroupRide,21.8,3.2,"Creative Mobile Technologies, LLC"
Loc_48,11,16,Loc_138,53,3,2019,GroupRide,53.38,8.48,VeriFone Inc.
Loc_186,3,8,Loc_164,56,3,2019,GroupRide,8.19,0.36,VeriFone Inc.
Loc_48,15,22,Loc_186,19,2,2019,GroupRide,20.16,1.62,VeriFone Inc.
Loc_229,1,17,Loc_237,31,3,2019,GroupRide,12.3,0.56,VeriFone Inc.
Loc_238,12,21,Loc_48,55,6,2019,GroupRide,24.5,3.24,VeriFone Inc.
Loc_48,6,17,Loc_186,49,1,2019,GroupRide,10.3,1.05,VeriFone Inc.
Loc_116,6,18,Loc_239,35,2,2019,GroupRide,18.36,3.03,VeriFone Inc.
Loc_137,18,23,Loc_114,15,5,2019,GroupRide,10.8,1.5,"Creative Mobile Technologies, LLC"
Loc_4,17,9,Loc_148,50,2,2019,GroupRide,8.3,0.71,VeriFone Inc.
Loc_163,27,14,Loc_143,50,5,2019,GroupRide,13.56,1.47,VeriFone Inc.
Loc_231,4,12,Loc_43,59,5,2019,GroupRide,40.02,8.78,VeriFone Inc.
Loc_113,11,20,Loc_249,44,1,2019,GroupRide,9.36,0.83,VeriFone Inc.
Loc_61,1,0,Loc_114,47,4,2019,GroupRide,25.3,5.5,"Creative Mobile Technologies, LLC"
Loc_264,14,19,Loc_264,57,6,2019,GroupRide,15.36,1.73,VeriFone Inc.
Loc_211,5,17,Loc_164,56,4,2019,GroupRide,15.3,1.8,"Creative Mobile Technologies, LLC"
